package_name	version	status	detail	publication_timestamp	tarball_url	dist_integrity	dist_shasum	git_head	repository_url	n_js_ts_files	n_cpp_files	n_header_files	binding_evidence
ts-node	10.9.2	NO_CPP_SOURCE	no .c/.cc/.cpp/.cxx file in the tarball	2023-12-08T12:04:46.154Z	https://registry.npmjs.org/ts-node/-/ts-node-10.9.2.tgz	sha512-f0FFpIdcHgn8zcPSbf1dRevwt047YMnaiJM3u2w2RewrB+fob/zePZcrOyQoLMMO7aBIddLcQIEK5dYjkLnGrQ==	70f021c9e185bccdca820e26dc413805c101c71f	057ac1beb118f9c42d21e876a17320ad73ea6be2	git://github.com/TypeStrong/ts-node.git	78	0	0	
ember-changeset-validations	5.0.0	NO_CPP_SOURCE	no .c/.cc/.cpp/.cxx file in the tarball	2025-05-01T15:40:48.549Z	https://registry.npmjs.org/ember-changeset-validations/-/ember-changeset-validations-5.0.0.tgz	sha512-6zpYLtU3iwU7sEdW7hIlu33v1I4MF/p+8US2Zqctzj7veJyk/aSEJiQn/jfQsIQtXqun+bCVNJxSjk5/VwPbaA==	8b69bdce4e5f5fe875730c74bbb889c1d1a8ad1d		git+https://github.com/adopted-ember-addons/ember-changeset-validations.git	20	0	0	
@ohos-ports/sherpa-onnx-node		DOWNLOAD_FAILED	NO_ELIGIBLE_NON_PRERELEASE_NON_DEPRECATED_VERSION										
roarr	7.21.7	NO_CPP_SOURCE	no .c/.cc/.cpp/.cxx file in the tarball	2026-07-26T15:55:12.714Z	https://registry.npmjs.org/roarr/-/roarr-7.21.7.tgz	sha512-6X9ID9jb83kPkDxm5xLb9rZdGm6ksdDjpeL0iW5weKelJFi+NVBSowRpEuH8CdpX2x+7RW0TZaezibE7yQB7pg==	b77c762660378234e1370c3e333596a744c0f6b1	2334e9f88a3312d4d8a3a0a2988025e58e1a0971	git+https://github.com/gajus/roarr.git	46	0	0	
@react-grab/cli	0.2.0	NO_CPP_SOURCE	no .c/.cc/.cpp/.cxx file in the tarball	2026-08-16T09:34:57.422Z	https://registry.npmjs.org/@react-grab/cli/-/cli-0.2.0.tgz	sha512-LVfA+j5cFT0Szd958WRD8W/B8ucCtz4ViiveDKWLqAwBkZFW9VRW1ZvwOUhp/M3SmVPtjDaRkW12GvAuTArP+Q==	c49491e54b0e8b84e3e58b684f4d3b7565f13b6f		git+https://github.com/aidenybai/react-grab.git	9	0	0	
@qvac/bare-sdk	0.18.2	NO_CPP_SOURCE	no .c/.cc/.cpp/.cxx file in the tarball	2026-08-26T09:41:21.784Z	https://registry.npmjs.org/@qvac/bare-sdk/-/bare-sdk-0.18.2.tgz	sha512-3MbqT8bkuA3Whnw3soVAcE1PxqFDdSOkLE+2uX6vOE96rAgvlOPdMeCX57AWEK7CF2n+S+1JVVO6fRC1f9N/cw==	0bd3ba0633b52982134d6ae24f19f6a801535b54	2f708d1c97fac1cc29e94ef81b57c8d200cc1923	git+https://github.com/tetherto/qvac.git	1032	0	0	
@storybook/mdx1-csf	1.0.0	NO_CPP_SOURCE	no .c/.cc/.cpp/.cxx file in the tarball	2023-04-03T08:04:37.043Z	https://registry.npmjs.org/@storybook/mdx1-csf/-/mdx1-csf-1.0.0.tgz	sha512-sZFncpLnsqLQPItRjL31UWuA8jTcsm05ab5nwG4sx9oodTekK4C1AUYY3R3Z1hbvPbGlY7hmuA8aM7Qye3u7TA==	96ce79b71998a0fe66b3cca6b667c2d25aa4e8a3	ae1731f3df6dc316d3827b79656d2ad1e0c18ffb	git+https://github.com/storybookjs/csf-mdx2.git	5	0	0	
lazystream	1.0.1	NO_CPP_SOURCE	no .c/.cc/.cpp/.cxx file in the tarball	2021-10-23T09:04:15.234Z	https://registry.npmjs.org/lazystream/-/lazystream-1.0.1.tgz	sha512-b94GiNHQNy6JNTrt5w6zNyffMrNkXZb3KTkCZJb2V1xaEGCk093vkZ2jk3tpaeP33/OiXC+WvK9AxUebnf5nbw==	494c831062f1f9408251ec44db1cba29242a2638	78ae97fbf1c238920fdd5ac9ab358c29852ea898	git+https://github.com/jpommerening/node-lazystream.git	6	0	0	
accepts	1.3.8	NO_CPP_SOURCE	no .c/.cc/.cpp/.cxx file in the tarball	2022-02-02T23:52:08.772Z	https://registry.npmjs.org/accepts/-/accepts-1.3.8.tgz	sha512-PYAthTa2m2VKxuvSD3DPC/Gy+U+sOA1LAuT8mkmRuvw+NACSaeXEQ+NHcVF7rONl6qcaxV3Uuemwawk+7+SJLw==	0bf0be125b67014adcb0b0921e62db7bffe16b2e	f69c19e459bd501e59fb0b1a40b7471bb578113a	git+https://github.com/jshttp/accepts.git	1	0	0	
@mergeapi/merge-node-client	4.0.4	NO_CPP_SOURCE	no .c/.cc/.cpp/.cxx file in the tarball	2026-07-24T18:43:41.152Z	https://registry.npmjs.org/@mergeapi/merge-node-client/-/merge-node-client-4.0.4.tgz	sha512-PCjZV8Cgk1eawWLU0V/4ZUo2593bNr9b7zCC7obtNUoUXPNScyRq2HeErTp/o7RS7sW0fYkU5xIfVsueURTcXg==	e62b37092ad9a59eb6d1ec10760c9251a9fdfca8	5433500815e8c71021780fbf1eddf12a354d087d	git+https://github.com/merge-api/merge-node-client.git	10916	0	0	
router	2.2.0	NO_CPP_SOURCE	no .c/.cc/.cpp/.cxx file in the tarball	2025-03-27T00:38:18.615Z	https://registry.npmjs.org/router/-/router-2.2.0.tgz	sha512-nLTrUKm2UyiL7rlhapu/Zl45FwNgkZGaCpZbIHajDYgwlJCOzLSk+cIPAnsEqV955GjILJnKbdQC1nVPz+gAYQ==	019be620b711c87641167cc79b99090f00b146ef	e6d6b609fc355e558174ccd5b1db646f739fe88c	git+https://github.com/pillarjs/router.git	3	0	0	
holidayapi	6.0.1	NO_CPP_SOURCE	no .c/.cc/.cpp/.cxx file in the tarball	2022-04-06T13:51:19.848Z	https://registry.npmjs.org/holidayapi/-/holidayapi-6.0.1.tgz	sha512-ECzoic4lY1sjl71Zyit2sQxgsvCLM/zbHg+BbjdPl6V4vKotCGzZTiLNue9ZZcwGEsbwcQLrV1uLLGpeeN3qZQ==	c274982d4026137e783fcb13d8d4575b9c4ac1a7	5a62ac8b5f3f1316200cc9b1daf61ebede76d59c	git+https://github.com/holidayapi/holidayapi-node.git	8	0	0	
@ember-decorators/controller	5.2.0	NO_CPP_SOURCE	no .c/.cc/.cpp/.cxx file in the tarball	2019-04-06T16:02:54.477Z	https://registry.npmjs.org/@ember-decorators/controller/-/controller-5.2.0.tgz	sha512-6HZlY2gvdKRolgF8bIrYbbV9MtLpFHo8EtuUz/YZrJrIYPWYBMD5Myp+oB/wpH/qTiiY1a3XtmWFD3Lu+J6xGw==	60a40f12fb1dbead8624bc6e4b27b2d64bc2d68c	f3e3d636a38d99992af326a1012d69bf10a2cb4c	git+https://github.com/ember-decorators/ember-decorators.git	4	0	0	
node-vault	0.12.0	NO_CPP_SOURCE	no .c/.cc/.cpp/.cxx file in the tarball	2026-03-21T23:16:36.839Z	https://registry.npmjs.org/node-vault/-/node-vault-0.12.0.tgz	sha512-+SL3DSREptI+UJMM8UUwlI3jR5agPuAgCxSdUfeybGKszXiILXTCUHxErDdpgNgug8oj4v2rOmyrXhRJ4LZsyQ==	086675d4708a7beed792fbcf7f5c939254b32799	c62849abf6a847afa24e653be136e125ab2fe950	git://github.com/nodevault/node-vault.git	3	0	0	
stringify-clone	3.0.2	NO_CPP_SOURCE	no .c/.cc/.cpp/.cxx file in the tarball	2023-09-05T14:30:45.689Z	https://registry.npmjs.org/stringify-clone/-/stringify-clone-3.0.2.tgz	sha512-EOcvMO9F1dN3itj/zfrpiey2Hm0Pohy3GRcCUVsxY+ox4qAOLG7NV3EZfTWMEKmdqHhCpqIvpdTAdR45fv5z9w==	d9c750f872dbc161a1dc8ab1ed74242354272a08	5d84b31fd6b7036d9edae019c4a0ddbbc085c16b	git+https://github.com/ahmadnassri/node-stringify-clone.git	1	0	0	
@opentelemetry/instrumentation-memcached	0.64.0	NO_CPP_SOURCE	no .c/.cc/.cpp/.cxx file in the tarball	2026-07-23T17:57:41.180Z	https://registry.npmjs.org/@opentelemetry/instrumentation-memcached/-/instrumentation-memcached-0.64.0.tgz	sha512-ek34tp7Qjci4CLahXybJ3aaixU1d2j28X5JSXSXbp6/rIiFGjMCAXJWw3FeiYmA82D/gV/wzPhL7r7m/p4gUzw==	1e66090f0517dabb0090d87e6e1d6f7c82ef2e1f	27e172a9e0d549559056ccd58f27d13467454156	git+https://github.com/open-telemetry/opentelemetry-js-contrib.git	12	0	0	
node-gyp-build-optional-packages	5.2.2	NO_CPP_SOURCE	no .c/.cc/.cpp/.cxx file in the tarball	2024-06-09T03:33:11.576Z	https://registry.npmjs.org/node-gyp-build-optional-packages/-/node-gyp-build-optional-packages-5.2.2.tgz	sha512-s+w+rBWnpTMwSFbaE0UXsRlg7hU4FjekKU4eyAih5T8nJuNZT1nNsskXpxmeqSK9UzkBl6UgRlnKc8hz8IEqOw==	522f50c2d53134d7f3a76cd7255de4ab6c96a3a4	307766f265fc60a6f993370b952bd8517d5e21fe	git+https://github.com/prebuild/node-gyp-build.git	5	0	0	
@wiscale/velesdb-memory-node	0.14.1	NO_CPP_SOURCE	no .c/.cc/.cpp/.cxx file in the tarball	2026-08-20T00:52:26.830Z	https://registry.npmjs.org/@wiscale/velesdb-memory-node/-/velesdb-memory-node-0.14.1.tgz	sha512-FIe8nO9f/Pf5ZxGmrH2yilvvSJt4y7WC8N3LgGBte2sK1PrALV95v0O4j9tQsRC4mpi9sM02Fy/9j7fcKxF1/Q==	298124e2731f791ab16acd0187938114d4552891	2776896473d8b7135566f6ca76f1448bd94b4606	git+https://github.com/cyberlife-coder/velesdb.git	2	0	0	
recurly	4.79.0	NO_CPP_SOURCE	no .c/.cc/.cpp/.cxx file in the tarball	2026-07-02T21:05:03.039Z	https://registry.npmjs.org/recurly/-/recurly-4.79.0.tgz	sha512-d3Qklb7RzW3GyUIWYRJug040MBJSzueCuW7GZPDjDmhse1GX7jFkobn9kLYZs93KRskJ8iJhJYpE0ZHizm9jjA==	5ff0ba0574d4310eaa0cd52816042cf27f41097c	5c68fce689a2041a1e7d3782f4d1213edda2d519	git+https://github.com/recurly/recurly-client-node.git	135	0	0	
@echogarden/audio-io	0.4.2	NO_CPP_SOURCE	no .c/.cc/.cpp/.cxx file in the tarball	2025-05-17T09:39:36.557Z	https://registry.npmjs.org/@echogarden/audio-io/-/audio-io-0.4.2.tgz	sha512-I6HG/aVDE7g7tN+R1jer+0uyiXhRiG9IgA1LDe6yINEEn4rggQdMfyOWaz834XWmls6xU0PN3HA0g/onnLZsNA==	ff25356cb9858fc8463b277c213951192af2dbdf	8384548a6836030c221244454893b38c8e3814b9	git+https://github.com/echogarden-project/audio-io.git	15	0	0	
diacritics	1.3.0	NO_CPP_SOURCE	no .c/.cc/.cpp/.cxx file in the tarball	2017-01-12T20:17:14.750Z	https://registry.npmjs.org/diacritics/-/diacritics-1.3.0.tgz	sha512-wlwEkqcsaxvPJML+rDh/2iS824jbREk6DUMUKkEaSlxdYHeS43cClJtsWglvw2RfeXGm6ohKDqsXteJ5sP5enA==	3efa87323ebb863e6696cebb0082d48ff3d6f7a1	a58b04da01ce92f1635918fef563e3286ea5a32e	git+https://github.com/andrewrk/node-diacritics.git	2	0	0	
json-pointer	0.6.2	NO_CPP_SOURCE	no .c/.cc/.cpp/.cxx file in the tarball	2022-02-17T14:56:31.652Z	https://registry.npmjs.org/json-pointer/-/json-pointer-0.6.2.tgz	sha512-vLWcKbOaXlO+jvRy4qNd+TI1QUPZzfJj1tpJ3vAXDych5XJf93ftpUKe5pKCrzyIIwgBJcOcCVRUfqQP25afBw==	f97bd7550be5e9ea901f8c9264c9d436a22a93cd	931b0f9c7178ca09778087b4b0ac7e4f505620c2	git://github.com/manuelstofer/json-pointer.git	4	0	0	
@node-saml/passport-saml	5.1.0	NO_CPP_SOURCE	no .c/.cc/.cpp/.cxx file in the tarball	2025-07-24T19:06:32.518Z	https://registry.npmjs.org/@node-saml/passport-saml/-/passport-saml-5.1.0.tgz	sha512-pBm+iFjv9eihcgeJuSUs4c0AuX1QEFdHwP8w1iaWCfDzXdeWZxUBU5HT2bY2S4dvNutcy+A9hYsH7ZLBGtgwDg==	34d6af0284d489814122b39b4de929f14d04ab98	f4b30092d5f5dae1760ab924b0d741d3b2904e9f	git+https://github.com/node-saml/passport-saml.git	8	0	0	
@opentelemetry/instrumentation-redis	0.69.0	NO_CPP_SOURCE	no .c/.cc/.cpp/.cxx file in the tarball	2026-07-23T17:57:48.777Z	https://registry.npmjs.org/@opentelemetry/instrumentation-redis/-/instrumentation-redis-0.69.0.tgz	sha512-lyCIEW89cYhMwaUSMBzsKHdwH2wOoqmuwXOARJneo9UL55govLIUCbYYAJ457oM8kdKADymlY4+SUW0DKQeIHw==	ab622501852afdd3634021a123a0c67ac0596b6c	27e172a9e0d549559056ccd58f27d13467454156	git+https://github.com/open-telemetry/opentelemetry-js-contrib.git	22	0	0	
@google-cloud/memcache	5.0.0	NO_CPP_SOURCE	no .c/.cc/.cpp/.cxx file in the tarball	2026-08-10T17:33:54.882Z	https://registry.npmjs.org/@google-cloud/memcache/-/memcache-5.0.0.tgz	sha512-waIOrEvzBF2+yMFoJhd5A5yq6oWCBgr3lCO3lsG7Y9PzPA77+JKxDc+di2/SfIFdhga+YEa1KgqysONQFThSwA==	30f074e0c843d385067df3cfc8b2542d6b2bbd5e	61ea9c807dfb3eda4ddd377da9a496d17ba48389	git+https://github.com/googleapis/google-cloud-node.git	12	0	0	
@protobufjs/float	1.0.2	NO_CPP_SOURCE	no .c/.cc/.cpp/.cxx file in the tarball	2017-04-02T10:45:42.854Z	https://registry.npmjs.org/@protobufjs/float/-/float-1.0.2.tgz	sha512-Ddb+kVXlXst9d+R9PfTIxh1EdNkgoRe5tOX6t01f1lYWOvJnSPDBlG241QLzcyPdoNTsblLUdujGSE4RzrTZGQ==	5e9e1abdcb73fc0a7cb8b291df78c8cbd97b87d1		git+https://github.com/dcodeIO/protobuf.js.git	5	0	0	
n8n-nodes-serpapi	0.1.10	NO_CPP_SOURCE	no .c/.cc/.cpp/.cxx file in the tarball	2026-03-26T10:46:25.584Z	https://registry.npmjs.org/n8n-nodes-serpapi/-/n8n-nodes-serpapi-0.1.10.tgz	sha512-E9tAU4c9mhNWr07s6RGeqzyrlQO8y42YvtMjPWuLf+tIEM8muU/RIgtp+ojhaoNVCP+jfrwmsSC75OIuoMVS9A==	14e9cd30dd5814efe1075b62e9007e86c24ba638	e48b778878c043f30277b932c4c129804efee66d	git+https://github.com/serpapi/n8n-nodes-serpapi.git	93	0	0	
proxy-addr	2.0.7	NO_CPP_SOURCE	no .c/.cc/.cpp/.cxx file in the tarball	2021-06-01T00:57:28.507Z	https://registry.npmjs.org/proxy-addr/-/proxy-addr-2.0.7.tgz	sha512-llQsMLSUDUPT44jdrU/O37qlnifitDP+ZwrmmZcoSKyLKvtZxpyV0n2/bD/N4tBAAZ/gJEdZU7KMraoK1+XYAg==	f19fe69ceab311eeb94b42e70e8c2070f9ba1025	1cdd2f78e0fcc23ceae4723e6b837345c2499772	git+https://github.com/jshttp/proxy-addr.git	1	0	0	
@opentelemetry/instrumentation-oracledb	0.46.0	NO_CPP_SOURCE	no .c/.cc/.cpp/.cxx file in the tarball	2026-07-23T17:57:45.907Z	https://registry.npmjs.org/@opentelemetry/instrumentation-oracledb/-/instrumentation-oracledb-0.46.0.tgz	sha512-nqxQvbp7HvsVPyDdgiZADPQX6B6ZUtLfm+XPuJHtQ3anxIcqU6qhJlrDIEM2LrZMShqf7bs84RHfDt2rgsp7hg==	467eaa29d072c7c698ded103c61158ebb50b0bc5	27e172a9e0d549559056ccd58f27d13467454156	git+https://github.com/open-telemetry/opentelemetry-js-contrib.git	16	0	0	
@google-cloud/resource-manager	7.0.0	NO_CPP_SOURCE	no .c/.cc/.cpp/.cxx file in the tarball	2026-08-10T17:39:14.759Z	https://registry.npmjs.org/@google-cloud/resource-manager/-/resource-manager-7.0.0.tgz	sha512-ji2bp2uNSJXdzmzO80ym0k3vw1xDdEETQ7VZSm66istHfGbYkgVnBs8myVcQKbda/t2AQm+QBeibatG4/Pi6Bw==	8cf67bcaeca31b42234b31d76e15720ddd1d921d	61ea9c807dfb3eda4ddd377da9a496d17ba48389	git+https://github.com/googleapis/google-cloud-node.git	20	0	0	
stream-browserify	3.0.0	NO_CPP_SOURCE	no .c/.cc/.cpp/.cxx file in the tarball	2020-04-16T12:50:54.368Z	https://registry.npmjs.org/stream-browserify/-/stream-browserify-3.0.0.tgz	sha512-H73RAHsVBapbim0tU2JwwOiXUj+fikfiaoYAKHF3VJfA0pe2BCzkhAHBlLG6REzE+2WNZcxOXjK7lkso+9euLA==	22b0a2850cdf6503e73085da1fc7b7d0c2122f2f	a3625cb4181c4bcdf09884e677d4320c641b8724	git://github.com/browserify/stream-browserify.git	5	0	0	
@google-cloud/dataproc	7.0.0	NO_CPP_SOURCE	no .c/.cc/.cpp/.cxx file in the tarball	2026-08-10T17:25:10.363Z	https://registry.npmjs.org/@google-cloud/dataproc/-/dataproc-7.0.0.tgz	sha512-49fJmBTPYIzZ3lrntCpI2OCtmzmLO+BLkfNiRM513PoA7ZcBB+0HI9kgZxPbrURPjLg4Zq5+6n4/yt0RpPXjQg==	9b71bf311500111cb3f7669fab00be979f3dbb78	61ea9c807dfb3eda4ddd377da9a496d17ba48389	git+https://github.com/googleapis/google-cloud-node.git	22	0	0	
@oh-my-pi/pi-natives-win32-x64	18.0.11	NO_JS_TS_SOURCE	no .js/.jsx/.mjs/.cjs/.ts/.tsx file in the tarball	2026-08-29T18:32:51.085Z	https://registry.npmjs.org/@oh-my-pi/pi-natives-win32-x64/-/pi-natives-win32-x64-18.0.11.tgz	sha512-tqQtn1zxDQ6V/gfRhx6/AQqGdy8gPtpV8ndjINj3/piUGKqjrsinUU1XwWGgcKnII2a1tKV/wB4TSB4ieWq46w==	9aaabe9302a440f4e11eb63a5e33960371b62fc0		git+https://github.com/can1357/oh-my-pi.git	0	0	0	
native-cursor	1.1.8	NO_CPP_SOURCE	no .c/.cc/.cpp/.cxx file in the tarball	2026-08-22T17:19:07.268Z	https://registry.npmjs.org/native-cursor/-/native-cursor-1.1.8.tgz	sha512-L+Ei1RFlDRj/Zc2chdJ++qdIuInZzMZup35lZvqMIj82PGZkuPDzjqvEC3YUzVq+WX4DhTVF4f/CkTBCyCThvQ==	0a1509e37b4f42a345cdfb122578ddd51a60e2e9	9051c88b9b173216c170eab6b2945a4c9d031cd6	git+https://github.com/DinoscapeProgramming/native-cursor.git	1	0	0	
jora		DOWNLOAD_FAILED	NO_ELIGIBLE_NON_PRERELEASE_NON_DEPRECATED_VERSION										
babel-preset-current-node-syntax	1.2.0	NO_CPP_SOURCE	no .c/.cc/.cpp/.cxx file in the tarball	2025-07-30T15:14:08.281Z	https://registry.npmjs.org/babel-preset-current-node-syntax/-/babel-preset-current-node-syntax-1.2.0.tgz	sha512-E/VlAEzRrsLEb2+dv8yp3bo4scof3l9nR4lrld+Iy5NyVqgVYUJnDAmunkhPMisRI32Qc4iRiz425d8vM++2fg==	20730d6cdc7dda5d89401cab10ac6a32067acde6	e7efb6b9a2a1979f2860334a948bf8f63fba6776	git+https://github.com/nicolo-ribaudo/babel-preset-current-node-syntax.git	1	0	0	
@google-cloud/iam	3.1.0	NO_CPP_SOURCE	no .c/.cc/.cpp/.cxx file in the tarball	2026-08-11T23:16:33.209Z	https://registry.npmjs.org/@google-cloud/iam/-/iam-3.1.0.tgz	sha512-6T6WgsDcCrySgDWBVw8PTcLvorRoFCzkTJHXeD0NRSjW9gZysBW+vzRMTGpOowubwWo3ZlWN/HseUUdd6yoZeA==	c8e4e68d0a32443462a9f1c332ae20df4edb7838	f4a18cfa5e2129e5f57e92d8f7b112067cb54700	git+https://github.com/googleapis/google-cloud-node.git	32	0	0	
storybook-addon-sketch	0.2.1	NO_CPP_SOURCE	no .c/.cc/.cpp/.cxx file in the tarball	2021-01-15T22:19:16.069Z	https://registry.npmjs.org/storybook-addon-sketch/-/storybook-addon-sketch-0.2.1.tgz	sha512-cBuXcZlsQVYfLg2EGfJqoAPfhxPoyTuQ7AgimqEHmb2Bm5EGkYshtErHNKPFKRdB8Hd8YzRD9LHRgaryIPKXog==	987b9848d2cfc27e3ca0aa42e6baee6397813214	d572d5bb5ec14d3958991dc15ca6ce42c93f60f5	git+https://github.com/intuit/storybook-addon-sketch.git	14	0	0	
xpath	0.0.34	NO_CPP_SOURCE	no .c/.cc/.cpp/.cxx file in the tarball	2023-12-16T14:31:54.702Z	https://registry.npmjs.org/xpath/-/xpath-0.0.34.tgz	sha512-FxF6+rkr1rNSQrhUNYrAFJpRXNzlDoMxeXN5qI84939ylEv3qqPFKa85Oxr6tDaJKqwW6KKyo2v26TSv3k6LeA==	a769255e8816e0938e1e0005f2baa7279be8be12	4c181e8affc8656283ac9fb017a32a909dbc1b90	git+https://github.com/goto100/xpath.git	2	0	0	
@propelauth/node	2.1.36	NO_CPP_SOURCE	no .c/.cc/.cpp/.cxx file in the tarball	2026-08-20T18:56:10.222Z	https://registry.npmjs.org/@propelauth/node/-/node-2.1.36.tgz	sha512-o+usy2TWtY2yTDTeL/gKaOMDWJpgzgUah9aRr/fHw7iHwEAbVZpxhw6jdQ5nvBFCcit0VqVUb72CO8ZM10laLg==	546ba3ce887489b4236ef82fa9e4a5b303fbf130		git+https://github.com/PropelAuth/node.git	6	0	0	
@log4js-node/log4js-api	1.0.2	NO_CPP_SOURCE	no .c/.cc/.cpp/.cxx file in the tarball	2018-08-01T21:38:07.383Z	https://registry.npmjs.org/@log4js-node/log4js-api/-/log4js-api-1.0.2.tgz	sha512-6SJfx949YEWooh/CUPpJ+F491y4BYJmknz4hUN1+RHvKoUEynKbRmhnwbk/VLmh4OthLLDNCyWXfbh4DG1cTXA==	7a8143fb33f077df3e579dca7f18fea74a02ec8b	8d3b0ae166b89d3290acd1877ab02c6e1a61411f	git+https://github.com/log4js-node/log4js-api.git	3	0	0	
@wiscale/velesdb-memory-node-win32-x64-msvc	0.14.1	NO_JS_TS_SOURCE	no .js/.jsx/.mjs/.cjs/.ts/.tsx file in the tarball	2026-08-20T00:52:24.300Z	https://registry.npmjs.org/@wiscale/velesdb-memory-node-win32-x64-msvc/-/velesdb-memory-node-win32-x64-msvc-0.14.1.tgz	sha512-xlsS5NRMzQscXT7zr/ur1IUZozu/qww00c13GmM+4GC9naIXjeCnGz0pjR8deoXAHV7NBWEDYHUy0U90QA3KgQ==	fb4589b369d5a016f50d67402bd5c81b78a5fcc6	2776896473d8b7135566f6ca76f1448bd94b4606	git+https://github.com/cyberlife-coder/velesdb.git	0	0	0	
@wiscale/velesdb-memory-node-darwin-x64	0.14.1	NO_JS_TS_SOURCE	no .js/.jsx/.mjs/.cjs/.ts/.tsx file in the tarball	2026-08-20T00:52:14.232Z	https://registry.npmjs.org/@wiscale/velesdb-memory-node-darwin-x64/-/velesdb-memory-node-darwin-x64-0.14.1.tgz	sha512-9i+g4CT7SeFrhs037xV3Mmy4LMTD+nmIfQfCiSrRTnxkdnYfBdSfctM9g2Yn9kYsvNAAFx4/6UzTUe7/MgqVKQ==	f2d093446c1c70576c2fa65d606e2a1bc5de3465	2776896473d8b7135566f6ca76f1448bd94b4606	git+https://github.com/cyberlife-coder/velesdb.git	0	0	0	
fetch-mock	12.6.0	NO_CPP_SOURCE	no .c/.cc/.cpp/.cxx file in the tarball	2025-10-30T13:03:40.601Z	https://registry.npmjs.org/fetch-mock/-/fetch-mock-12.6.0.tgz	sha512-oAy0OqAvjAvduqCeWveBix7LLuDbARPqZZ8ERYtBcCURA3gy7EALA3XWq0tCNxsSg+RmmJqyaeeZlOCV9abv6w==	e5ed5d471eeeb29478260ce48385dca6773b105e	7ebc1335377f25868a0f6c77a78506f71f304083	git+https://github.com/wheresrhys/fetch-mock.git	40	0	0	
specmatic	2.51.1	NO_CPP_SOURCE	no .c/.cc/.cpp/.cxx file in the tarball	2026-07-31T08:51:21.948Z	https://registry.npmjs.org/specmatic/-/specmatic-2.51.1.tgz	sha512-Q/qo9OzhobyyHjzAzHOPVv+u1/xREd/PK6hVlW0APnvLYtav3GgzuJK93qkCDNggmsl4OXQddid6ecBGW1vyXA==	2dc81c7b4cea700d0f8b3297a179e6b9524e4899	ea01a088ff021edd59e45e7663395db1da0c1cbe	git+https://github.com/specmatic/specmatic-node.git	41	0	0	
marky	1.3.0	NO_CPP_SOURCE	no .c/.cc/.cpp/.cxx file in the tarball	2025-04-13T19:45:08.934Z	https://registry.npmjs.org/marky/-/marky-1.3.0.tgz	sha512-ocnPZQLNpvbedwTy9kNrQEsknEfgvcLMvOtz3sFeWApDq1MXH1TqkCIx58xlpESsfwQOnuBO9beyQuNGzVvuhQ==	422b63b0baf65022f02eda61a238eccdbbc14997	9d4fdbb80ab49f86ae1a06db56fe179741718a19	git+https://github.com/nolanlawson/marky.git	7	0	0	
estraverse	5.3.0	NO_CPP_SOURCE	no .c/.cc/.cpp/.cxx file in the tarball	2021-10-25T12:18:17.722Z	https://registry.npmjs.org/estraverse/-/estraverse-5.3.0.tgz	sha512-MMdARuVEQziNTeJD8DgMqmhwR11BRQ/cBP+pLtYdSTnf3MIO8fFeiINEbX36ZdNlfU/7A9f3gUw49B3oQsvwBA==	2eea5290702f26ab8fe5370370ff86c965d21123	ec3f900528eac270a51f7b079edeae086e7ebce4	git+ssh://git@github.com/estools/estraverse.git	2	0	0	
node-gcm	1.1.4	NO_CPP_SOURCE	no .c/.cc/.cpp/.cxx file in the tarball	2024-05-29T13:21:39.405Z	https://registry.npmjs.org/node-gcm/-/node-gcm-1.1.4.tgz	sha512-6Z3Ksmum3xsux/Ejwg2pn+yELvL13nIP5ZbdJDZupnipfP10xyPvJGt5jlB3pCrKkIzcTKL87OI0xsbbz8YkpA==	b8ef8a1a0b65fe936ec67545852bd3db0c3452a6	6b025b792963223d717a1785014328846d417058	git+ssh://git@github.com/ToothlessGear/node-gcm.git	8	0	0	
assert	2.1.0	NO_CPP_SOURCE	no .c/.cc/.cpp/.cxx file in the tarball	2023-09-07T18:24:30.341Z	https://registry.npmjs.org/assert/-/assert-2.1.0.tgz	sha512-eLHpSK/Y4nhMJ07gDaAzoX/XAKS8PSaojml3M0DM4JpV1LAi5JOJ/p6H/XWrl8L+DzVEvVCW1z3vWAaB9oTsQw==	6d92a238d05dc02e7427c881fb8be81c8448b2dd	fc65923fdbbc3ae72de1ddb15ee54088d201b4f9	git+https://github.com/browserify/commonjs-assert.git	4	0	0	
@google-cloud/artifact-registry	5.0.0	NO_CPP_SOURCE	no .c/.cc/.cpp/.cxx file in the tarball	2026-08-10T17:47:33.555Z	https://registry.npmjs.org/@google-cloud/artifact-registry/-/artifact-registry-5.0.0.tgz	sha512-mH7OT5MaEH3CA/xWypg5MVvfhZl/ROjnZ8PRopMP9ukHzb/iTVqsdHDbvXdlvV4Np9rxGvM34ENcYf7a3v+exw==	f48787a690aef357b4494c97b2699f4abfd48c76	61ea9c807dfb3eda4ddd377da9a496d17ba48389	git+https://github.com/googleapis/google-cloud-node.git	12	0	0	
@modelcontextprotocol/server	2.0.0	NO_CPP_SOURCE	no .c/.cc/.cpp/.cxx file in the tarball	2026-07-27T23:55:22.239Z	https://registry.npmjs.org/@modelcontextprotocol/server/-/server-2.0.0.tgz	sha512-YhHWdHfpFMQfd0prsEnxKeS3Qz3ytIGmsS0sth4KDjnacIT7hxk6hXHkJ9KysxlkvTM+WZAtQbbcUhdoP4Hvtw==	4fae5ccb8f7925ed9a6bf6595bb3b58617063ffd		git+https://github.com/modelcontextprotocol/typescript-sdk.git	26	0	0	
